Loading Anaconda 3 2024.02-1
SCENARIO_NAME=cf_obs15
EXP_VERSION=v8
TOTAL_TIMESTEPS=1000000
N_ENVS=8
ATTN_MODE=learned
X_INDEX=1
VX_INDEX=3
ORACLE_RULE=leader_x
TTC_EPS=1e-6
ppo_attn_learned_cf_obs15_v8_seed2 obs shape: (15, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_attn_learned_cf_obs15_v8_seed2_1
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 13          |
| time/                   |             |
|    fps                  | 337         |
|    iterations           | 10          |
|    time_elapsed         | 485         |
|    total_timesteps      | 163840      |
| train/                  |             |
|    approx_kl            | 0.020028107 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.15       |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.6         |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.0299     |
|    std                  | 0.759       |
|    value_loss           | 3.43        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 125         |
|    ep_rew_mean          | 16.7        |
| time/                   |             |
|    fps                  | 338         |
|    iterations           | 11          |
|    time_elapsed         | 531         |
|    total_timesteps      | 180224      |
| train/                  |             |
|    approx_kl            | 0.021771632 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.1        |
|    explained_variance   | 0.902       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.946       |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.0284     |
|    std                  | 0.719       |
|    value_loss           | 1.57        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 136        |
|    ep_rew_mean          | 21.4       |
| time/                   |            |
|    fps                  | 339        |
|    iterations           | 12         |
|    time_elapsed         | 578        |
|    total_timesteps      | 196608     |
| train/                  |            |
|    approx_kl            | 0.02098968 |
|    clip_fraction        | 0.257      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.04      |
|    explained_variance   | 0.868      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.43       |
|    n_updates            | 110        |
|    policy_gradient_loss | -0.0263    |
|    std                  | 0.68       |
|    value_loss           | 1.21       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 29.9        |
| time/                   |             |
|    fps                  | 340         |
|    iterations           | 13          |
|    time_elapsed         | 624         |
|    total_timesteps      | 212992      |
| train/                  |             |
|    approx_kl            | 0.021060199 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.994      |
|    explained_variance   | 0.845       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.493       |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.0245     |
|    std                  | 0.649       |
|    value_loss           | 1.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | 27.2        |
| time/                   |             |
|    fps                  | 341         |
|    iterations           | 14          |
|    time_elapsed         | 671         |
|    total_timesteps      | 229376      |
| train/                  |             |
|    approx_kl            | 0.015655495 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.95       |
|    explained_variance   | 0.877       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.112       |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.0133     |
|    std                  | 0.62        |
|    value_loss           | 0.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 30.8        |
| time/                   |             |
|    fps                  | 342         |
|    iterations           | 15          |
|    time_elapsed         | 717         |
|    total_timesteps      | 245760      |
| train/                  |             |
|    approx_kl            | 0.014974388 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.937      |
|    explained_variance   | 0.73        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.05        |
|    n_updates            | 140         |
|    policy_gradient_loss | 0.00186     |
|    std                  | 0.619       |
|    value_loss           | 1.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 30.6        |
| time/                   |             |
|    fps                  | 342         |
|    iterations           | 16          |
|    time_elapsed         | 764         |
|    total_timesteps      | 262144      |
| train/                  |             |
|    approx_kl            | 0.013223259 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.937      |
|    explained_variance   | 0.925       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.107       |
|    n_updates            | 150         |
|    policy_gradient_loss | 0.0031      |
|    std                  | 0.616       |
|    value_loss           | 0.406       |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 150       |
|    ep_rew_mean          | 30.5      |
| time/                   |           |
|    fps                  | 343       |
|    iterations           | 17        |
|    time_elapsed         | 810       |
|    total_timesteps      | 278528    |
| train/                  |           |
|    approx_kl            | 0.0125403 |
|    clip_fraction        | 0.137     |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.935    |
|    explained_variance   | 0.913     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.268     |
|    n_updates            | 160       |
|    policy_gradient_loss | 0.00839   |
|    std                  | 0.614     |
|    value_loss           | 0.472     |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 30.8        |
| time/                   |             |
|    fps                  | 344         |
|    iterations           | 18          |
|    time_elapsed         | 856         |
|    total_timesteps      | 294912      |
| train/                  |             |
|    approx_kl            | 0.012132206 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.92       |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.114       |
|    n_updates            | 170         |
|    policy_gradient_loss | 0.00545     |
|    std                  | 0.608       |
|    value_loss           | 0.327       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 141         |
|    ep_rew_mean          | 27.9        |
| time/                   |             |
|    fps                  | 344         |
|    iterations           | 19          |
|    time_elapsed         | 903         |
|    total_timesteps      | 311296      |
| train/                  |             |
|    approx_kl            | 0.014268281 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.918      |
|    explained_variance   | 0.956       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.042       |
|    n_updates            | 180         |
|    policy_gradient_loss | 0.000636    |
|    std                  | 0.602       |
|    value_loss           | 0.173       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 151        |
|    ep_rew_mean          | 30.8       |
| time/                   |            |
|    fps                  | 344        |
|    iterations           | 20         |
|    time_elapsed         | 949        |
|    total_timesteps      | 327680     |
| train/                  |            |
|    approx_kl            | 0.01535223 |
|    clip_fraction        | 0.191      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.913     |
|    explained_variance   | 0.601      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.568      |
|    n_updates            | 190        |
|    policy_gradient_loss | 0.00219    |
|    std                  | 0.606      |
|    value_loss           | 3.08       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 30.3        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 21          |
|    time_elapsed         | 996         |
|    total_timesteps      | 344064      |
| train/                  |             |
|    approx_kl            | 0.015927972 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.906      |
|    explained_variance   | 0.927       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.969       |
|    n_updates            | 200         |
|    policy_gradient_loss | 0.00429     |
|    std                  | 0.603       |
|    value_loss           | 0.34        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 30.1        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 22          |
|    time_elapsed         | 1042        |
|    total_timesteps      | 360448      |
| train/                  |             |
|    approx_kl            | 0.012418285 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.905      |
|    explained_variance   | 0.918       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0585      |
|    n_updates            | 210         |
|    policy_gradient_loss | 0.0052      |
|    std                  | 0.592       |
|    value_loss           | 0.355       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 142         |
|    ep_rew_mean          | 28.9        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 23          |
|    time_elapsed         | 1089        |
|    total_timesteps      | 376832      |
| train/                  |             |
|    approx_kl            | 0.010222822 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.891      |
|    explained_variance   | 0.712       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.96        |
|    n_updates            | 220         |
|    policy_gradient_loss | 0.00338     |
|    std                  | 0.59        |
|    value_loss           | 1.62        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 30.2        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 24          |
|    time_elapsed         | 1135        |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.018470671 |
|    clip_fraction        | 0.2         |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.88       |
|    explained_variance   | 0.68        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.19        |
|    n_updates            | 230         |
|    policy_gradient_loss | 5.2e-05     |
|    std                  | 0.578       |
|    value_loss           | 2.85        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 30.6        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 25          |
|    time_elapsed         | 1182        |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.015522685 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.858      |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.27        |
|    n_updates            | 240         |
|    policy_gradient_loss | 0.00541     |
|    std                  | 0.565       |
|    value_loss           | 0.943       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 30.2        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 26          |
|    time_elapsed         | 1228        |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.010199796 |
|    clip_fraction        | 0.124       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.837      |
|    explained_variance   | 0.906       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0473      |
|    n_updates            | 250         |
|    policy_gradient_loss | 0.00467     |
|    std                  | 0.556       |
|    value_loss           | 0.396       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 29.3        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 27          |
|    time_elapsed         | 1276        |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.015144251 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.821      |
|    explained_variance   | 0.87        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.254       |
|    n_updates            | 260         |
|    policy_gradient_loss | 0.00535     |
|    std                  | 0.547       |
|    value_loss           | 0.592       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 30.4        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 28          |
|    time_elapsed         | 1324        |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.009702796 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.806      |
|    explained_variance   | 0.65        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.48        |
|    n_updates            | 270         |
|    policy_gradient_loss | 0.00104     |
|    std                  | 0.538       |
|    value_loss           | 2.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 30.6        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 29          |
|    time_elapsed         | 1371        |
|    total_timesteps      | 475136      |
| train/                  |             |
|    approx_kl            | 0.010855823 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.777      |
|    explained_variance   | 0.896       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0148      |
|    n_updates            | 280         |
|    policy_gradient_loss | 0.0029      |
|    std                  | 0.522       |
|    value_loss           | 0.371       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 30.8        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 30          |
|    time_elapsed         | 1417        |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.013511075 |
|    clip_fraction        | 0.124       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.764      |
|    explained_variance   | 0.711       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.166       |
|    n_updates            | 290         |
|    policy_gradient_loss | 0.00422     |
|    std                  | 0.524       |
|    value_loss           | 1.42        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 140        |
|    ep_rew_mean          | 27.9       |
| time/                   |            |
|    fps                  | 346        |
|    iterations           | 31         |
|    time_elapsed         | 1465       |
|    total_timesteps      | 507904     |
| train/                  |            |
|    approx_kl            | 0.00964128 |
|    clip_fraction        | 0.103      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.76      |
|    explained_variance   | 0.972      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0489     |
|    n_updates            | 300        |
|    policy_gradient_loss | 0.00406    |
|    std                  | 0.514      |
|    value_loss           | 0.0742     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 148        |
|    ep_rew_mean          | 30.2       |
| time/                   |            |
|    fps                  | 346        |
|    iterations           | 32         |
|    time_elapsed         | 1511       |
|    total_timesteps      | 524288     |
| train/                  |            |
|    approx_kl            | 0.01522617 |
|    clip_fraction        | 0.163      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.755     |
|    explained_variance   | 0.466      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.248      |
|    n_updates            | 310        |
|    policy_gradient_loss | 0.000509   |
|    std                  | 0.514      |
|    value_loss           | 3.96       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 30.9        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 33          |
|    time_elapsed         | 1559        |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.013395868 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.737      |
|    explained_variance   | 0.788       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.22        |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00211    |
|    std                  | 0.502       |
|    value_loss           | 1.41        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 29.9        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 34          |
|    time_elapsed         | 1607        |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.008521479 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.72       |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.102       |
|    n_updates            | 330         |
|    policy_gradient_loss | 0.00582     |
|    std                  | 0.497       |
|    value_loss           | 0.0844      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 30.2        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 35          |
|    time_elapsed         | 1656        |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.008398417 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.716      |
|    explained_variance   | 0.801       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0569      |
|    n_updates            | 340         |
|    policy_gradient_loss | 0.00204     |
|    std                  | 0.499       |
|    value_loss           | 0.632       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 30.4        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 36          |
|    time_elapsed         | 1704        |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.009103434 |
|    clip_fraction        | 0.118       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.707      |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0236      |
|    n_updates            | 350         |
|    policy_gradient_loss | 0.00157     |
|    std                  | 0.489       |
|    value_loss           | 0.0595      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 30.4        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 37          |
|    time_elapsed         | 1752        |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.009935514 |
|    clip_fraction        | 0.12        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.693      |
|    explained_variance   | 0.869       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.017       |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.000524   |
|    std                  | 0.481       |
|    value_loss           | 0.389       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 30.4        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 38          |
|    time_elapsed         | 1801        |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.010268963 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.692      |
|    explained_variance   | 0.801       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00587     |
|    n_updates            | 370         |
|    policy_gradient_loss | 0.00413     |
|    std                  | 0.479       |
|    value_loss           | 0.629       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 28.9        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 39          |
|    time_elapsed         | 1849        |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.009156421 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.679      |
|    explained_variance   | 0.8         |
|    learning_rate        | 0.0003      |
|    loss                 | 0.065       |
|    n_updates            | 380         |
|    policy_gradient_loss | 0.00177     |
|    std                  | 0.476       |
|    value_loss           | 0.677       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 28.4        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 40          |
|    time_elapsed         | 1897        |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.025219858 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.685      |
|    explained_variance   | 0.455       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.596       |
|    n_updates            | 390         |
|    policy_gradient_loss | 0.0057      |
|    std                  | 0.484       |
|    value_loss           | 3.55        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 30.3        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 41          |
|    time_elapsed         | 1945        |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.009963099 |
|    clip_fraction        | 0.12        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.699      |
|    explained_variance   | 0.527       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.22        |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.00416    |
|    std                  | 0.485       |
|    value_loss           | 3.51        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 30.8        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 42          |
|    time_elapsed         | 1993        |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.016558232 |
|    clip_fraction        | 0.146       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.689      |
|    explained_variance   | 0.8         |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0904      |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.00278    |
|    std                  | 0.481       |
|    value_loss           | 1.12        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 30.6        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 43          |
|    time_elapsed         | 2041        |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.010195782 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.675      |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0391      |
|    n_updates            | 420         |
|    policy_gradient_loss | 0.00178     |
|    std                  | 0.472       |
|    value_loss           | 0.0593      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 30.4        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 44          |
|    time_elapsed         | 2089        |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.009424007 |
|    clip_fraction        | 0.0934      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.674      |
|    explained_variance   | 0.824       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0543      |
|    n_updates            | 430         |
|    policy_gradient_loss | 0.00338     |
